Current Value of Stock,Expected Value of Stock,Error in expected value of stock,Percentage of portfolio,Percentage of sector,Positive,Negative,Neutral,Total,Neutral_Pos,Neutral_Neg,Sector of stock,Buy/Sell/Keep
0.6534979423868319,0.7154199749268702,0.15080789946140116,0.9354970848244725,0.9108224321704564,0.13461538460817313,0.7143240702599272,0.02133333333333333,0.543605330732134,0.0,0.49749941308509094,IT,Buy
0.6814814814814816,0.7459256163811117,0.18132854578097063,0.541824886714379,0.5284549141216868,0.24005681828249292,0.22251308902358652,0.034666666666666665,0.6700746062413421,0.2869621957812514,0.15497186193474272,IT,Buy
0.7358024691358027,0.737567906393648,0.17235188509874236,0.27698105224556835,0.8109759878275803,0.28856382990142954,0.28595299097652666,0.04266666666666666,0.5933518721941247,0.2499462399824317,0.19915532893772211,IT,Sell
0.7415637860082311,0.7601337233597989,0.1579892280071807,0.6269222849187247,0.5166380920028517,0.19642857147544646,0.40829385862772755,0.0013333333333333253,0.625995078822249,0.17856270978760946,0.2843610673228866,IT,Keep
0.7316872427983538,0.7785206853322189,0.18312387791741422,0.3312968798780153,0.30141045097307917,0.1826923077896635,0.2724929520862138,0.0040000000000000036,0.7025952770031973,0.2577999122530049,0.18978092630055984,IT,Buy
0.7440329218106996,0.7695361470956956,0.2585278276481148,0.0907869159340061,0.653123352144943,0.339887640520014,0.30701805986868935,0.03599999999999999,0.5336224855035636,0.23765517958895943,0.2138263443028274,IT,Keep
0.7757201646090537,0.7104053489343918,0.17594254937163212,0.3584742327725888,0.6331550456294182,0.1646634616669171,0.2875553765493824,0.055999999999999994,0.7131166705600678,0.2490112787638944,0.20027132924517596,IT,Sell
0.7176954732510286,0.6798997074801507,0.4560143626570906,0.8777696413719688,0.426947714630007,0.2686170213414229,0.3692770413524599,0.04266666666666666,0.573950721007535,0.20132826804372528,0.2571873453344469,IT,Keep
0.6444444444444448,0.6648558295027165,0.32675044883303583,0.4462537929408876,0.8599632948752461,0.16888297872888963,0.5359251421043263,0.04266666666666666,0.5933518721941247,0.10409232439481719,0.37325137812789666,IT,Buy
0.6781893004115229,0.5616381111575426,0.7737881508079009,0.11062380549551971,0.023097160395409155,0.20731707316158543,0.2930660196704983,0.026666666666666658,0.6690636815604294,0.24579592499263347,0.20410928155928312,IT,Sell
0.6263374485596707,0.5006268282490596,1.0000000000000002,0.19906786873649185,0.05654681710307585,0.29570895521303636,0.2617019614155121,0.096,0.5976954135317747,0.2640962466008807,0.18226541373589533,IT,Sell
0.41728395061728385,0.5904722106142919,0.3612208258527833,0.33177995785046227,0.5848244899498611,0.3749999999531251,0.16203517249383254,0.02133333333333333,0.5669862053232211,0.3222498902591301,0.11285130457033327,IT,Buy
0.5802469135802473,0.5286251567070623,0.6714542190305206,0.136640965355106,0.21656808234960256,0.3160377359604953,0.2435048898667403,0.05866666666666667,0.5863967425888386,0.2747138860601027,0.16959184890405762,IT,Keep
0.590946502057613,0.5010447137484331,0.5457809694793555,0.42862618209138165,0.9173968277081793,0.25347222221831595,0.3098700796971055,0.06133333333333332,0.6163458290344284,0.2359910809514707,0.21581266710758432,IT,Sell
0.47242798353909476,0.6099038863351445,0.18491921005385784,0.2427366699843539,0.9970005749383392,0.43488023957064,0.26275198294205726,0.13999999999999999,0.461842272794033,0.3112939202301671,0.24006471517073938,IT,Buy
0.5971193415637863,0.6356038445465941,0.3303411131059256,0.7075929747808193,0.45930093123964777,0.44117647063235294,0.17207678884177396,0.2573333333333333,0.4979438584497229,0.3189670771704639,0.12292003440471136,IT,Keep
0.5958847736625517,0.694107814458838,0.3949730700179518,0.25668849404807326,0.5298002223047324,0.3644067796419492,0.17650190788911768,0.15333333333333332,0.5705527793052008,0.31380882965995816,0.12292683284672573,IT,Buy
0.640329218106996,0.9454659423318006,0.6104129263913841,0.793033932552017,0.8812054731683304,0.3854865772018143,0.17382901718175764,0.712,0.5512943431338173,0.3153684098969953,0.12106526662837286,IT,Buy
0.971604938271605,0.9066025908900959,0.40574506283662626,0.7740540984042356,0.8190379877662414,0.5069875776866266,0.1639686514160244,0.9906666666666666,0.4377088484764565,0.39917044770952537,0.20735941014605666,IT,Sell
0.8744855967078191,0.9001253656498118,0.2549371633752225,0.8543336774102888,0.10672517681171967,0.14977477479377815,0.3696523748289186,0.36133333333333334,0.6893671787653111,0.2011092682195339,0.2574487507553527,IT,Keep
0.8839506172839506,0.8733806936899287,0.34829443447037706,0.8034877794897206,0.6365727981194319,0.5859374999267579,0.05785340313360057,0.23733333333333334,0.4103343465295035,0.4953859674125046,0.17439500190541943,IT,Keep
0.8930041152263377,0.8320100292519852,0.22980251346499153,0.7850369486014029,0.986862514463979,0.3778280543902715,0.12364075712875339,0.21199999999999997,0.5821150063575753,0.3446522888785689,0.08611106172380342,IT,Sell
0.8419753086419757,0.871291266193063,0.34111310592459493,0.5447563053226158,0.6028207985614927,0.48333333331458345,0.5375916230531015,0.21733333333333332,0.2867274569171262,0.3703432449604829,0.6933785486094812,IT,Sell
0.8320987654320988,0.9669870455495193,0.41292639138240583,0.07559121698685313,0.7471695975541218,0.32692307695913464,0.07531212243332991,0.10799999999999998,0.6541331008300384,0.3728511123395938,0.05245201480490561,IT,Buy
0.9086419753086421,1.0,0.2944344703770202,0.025881721234191038,0.9093537809012285,0.36141304345482345,0.18768495332172402,0.16266666666666665,0.5682569050193469,0.3072837392611457,0.13071539656851253,IT,Sell
1.0,0.9832845800250736,0.33752244165170514,0.011589832387256402,0.8604308208810539,0.26000000002999996,0.2869528795849541,0.08399999999999999,0.620668692986059,0.2493628242040008,0.1998517131372103,IT,Keep
0.9884773662551445,0.9176765566234852,0.5314183123877912,0.7134043540844486,0.22434030919654757,0.4741379311282327,0.3161220438440179,0.11066666666666666,0.3988051566807784,0.35913689573132657,0.37151208515740486,IT,Sell
0.9399176954732513,0.8704554951943164,0.34111310592459493,0.298986197429771,0.8450704463327224,0.3749999999531251,0.34613147174919745,0.04933333333333334,0.48125633236968124,0.2383184414549706,0.2691000284433007,IT,Sell
0.8255144032921811,0.9160050146259922,0.32136445242369727,0.7695109560946637,0.3033610975557651,0.4505494505061814,0.08313675853843688,0.03866666666666667,0.5302448310960635,0.36828558873700323,0.057901574790303605,IT,Keep
0.8773662551440333,0.9368992895946509,0.17235188509874236,0.8278422375991451,0.5669043984843846,0.5348837209956396,0.13868257638500997,0.032,0.4223510285363131,0.4331672123677828,0.21271750096788997,IT,Buy
0.937448559670782,0.9072294191391559,0.15080789946140116,0.5100585295898099,0.5342884521445921,0.445224719194347,0.08700511792334414,0.03599999999999999,0.5336224855035636,0.3660284759909256,0.06059573925111098,IT,Sell
0.88641975308642,0.9222732971165901,0.10951526032315725,0.476406890997682,0.4438362913317834,0.17091836735363525,0.4304947108885339,0.04799999999999999,0.6404689535951653,0.16560894187996456,0.2998231123939997,IT,Buy
0.0,0.007608695652174369,0.04139272271016427,0.07991795998820461,0.9945639267735401,0.37197054535645424,0.23145739294203732,0.3811681772406848,0.5888915753790243,0.2638383321383466,0.12374499639700393,IT,Sell
0.05436105476673436,0.00782608695652165,0.04767879548306092,0.26648537051245247,0.6000920465589031,0.3995897970090371,0.2377149057566424,0.42356495468277944,0.5615844326455037,0.259232608617034,0.12709047562691744,IT,Keep
0.06693711967545646,0.006086956521738074,0.06649937264742803,0.7598997469663157,0.1767457926142717,0.42223372420182936,0.5917499627331293,0.5606243705941591,0.3767131430237276,0.1935066772427101,0.4579072154455742,IT,Keep
0.05395537525355021,0.0,0.0,0.8009390280517928,0.267981635930973,0.3444384212009478,0.1125575727816096,0.4256797583081571,0.6685787404190333,0.35135228152310716,0.06017710759320535,IT,Keep
0.05233265720081093,0.016739130434782368,0.1141781681304889,0.532173222986474,0.33827469987894365,0.19941416609197915,0.5231156496660163,0.346122860020141,0.6054678332271104,0.049168824087901575,0.27967542259213246,IT,Keep
0.046653144016227444,0.06717391304347853,0.09661229611041178,0.6876691808576352,0.12467711117592778,0.1490337365697615,0.24342303693116135,0.06727089627391743,0.7802148137576745,0.2550312478398937,0.13014223674219694,IT,Buy
0.09574036511156248,0.06304347826086865,0.0828105395232116,0.3916409559113878,0.31060703654358535,0.2905007883853291,0.19408559799480768,0.5140986908358509,0.6782487199369309,0.29134513122183336,0.10376476343787522,IT,Keep
0.12373225152129841,0.031956521739131105,0.07402760351317125,0.03874137209497183,0.9414191500306074,0.3084490117858615,0.09516907333382146,0.5558912386706949,0.7084619696380581,0.3641507558136998,0.05088062423544673,IT,Buy
0.08965517241379306,0.03173913043478205,0.04767879548306092,0.6108843540188604,0.7960303199389985,0.16873984473891956,0.08257952028032195,0.5111782477341389,0.8377146143412362,0.3734170565029491,0.04414982087918787,IT,Keep
0.08640973630831628,0.020217391304347743,0.07904642409033821,0.18794581822358766,0.40421775260059845,0.030816841230949188,0.08394533121839359,0.3878147029204431,0.9588907932087976,0.3724117774250659,0.04488002987127218,IT,Keep
0.07586206896551762,0.0010869565217381805,0.05144291091593432,0.685040419440297,0.6651718843771804,0.6592729824535405,0.2691826994567191,0.7743202416918429,0.3175804192646785,0.5243854201171503,0.3533381840913674,IT,Sell
0.051926977687626774,0.5115217391304343,0.4705144291091594,0.5234077926637954,0.9304626225753366,0.26502280382570287,0.20494153840552448,0.7514602215508559,0.6956950651679068,0.28335482259893996,0.10956871849817718,IT,Buy
0.4774847870182555,0.5995652173913051,0.1687578419071517,0.12392676021496493,0.4219072487801776,0.5070793336904699,0.14874579752284195,1.0,0.5080832184864597,0.3247166272808706,0.07952456365540678,IT,Buy
0.5862068965517251,0.652608695652173,0.2735257214554553,0.38386097165464905,0.13295235611049688,0.6164624410598974,0.21085040192891208,0.4960725075528701,0.3825553312977461,0.46462697241284245,0.24755831872357065,IT,Buy
0.6377281947261659,0.6191304347826092,0.3061480552070261,0.9085387192414246,0.14914695488455215,0.23337990570388578,0.10506014657127966,0.42920443101711986,0.770156035601266,0.3568706201529517,0.056168728480353175,IT,Keep
0.6774847870182565,0.48717391304347757,0.501756587202007,0.35180965204999026,0.5219245379330113,0.29349145097342444,0.372639980834291,0.3795568982880161,0.5924554917163962,0.15992357551938863,0.1992260108851508,IT,Sell
0.5801217038539557,0.3563043478260868,0.34880803011292366,0.08723316561413044,0.4260371705232888,0.22181929933487587,0.3470299842992787,0.48217522658610273,0.6676820761100091,0.17877332657094192,0.18553403549101855,IT,Sell
0.4324543610547664,0.3215217391304339,0.13174404015056607,0.5276078059377382,0.7208660199260709,0.6454543237264544,0.1579988140730496,0.5658610271903324,0.38156271404828734,0.5050962084416148,0.22044162061316702,IT,Sell
0.3634888438133874,0.3282608695652174,0.14918444165620992,0.8178478985401822,0.7845787365931495,0.17898173936979578,0.18398615521020628,0.5795568982880162,0.7814445002165895,0.2987786333864968,0.09836525774437932,IT,Keep
0.37281947261663273,0.32608695652173925,0.1693851944792967,0.02040395038306758,0.25596342818217455,0.362770785374544,0.3666707435175353,0.37150050352467273,0.5340485148825649,0.16431711915270686,0.19603465354345734,IT,Keep
0.34117647058823497,0.33195652173913004,0.18444165621079034,0.5886541690287879,0.05864865895833804,0.21958335286893982,0.16636596033034273,0.44561933534743203,0.7537911958180814,0.3117476417141083,0.08894490212640493,IT,Keep
0.3643002028397575,0.3263043478260865,0.06775407779171796,0.9030034657686253,0.41779440385421596,0.17952733887696215,0.5680998447665211,0.4326283987915408,0.6020827614326199,0.016059063488093717,0.30372550364540046,IT,Keep
0.3549695740365113,0.3132608695652168,0.13174404015056607,0.13264179053527833,0.9582349007290641,0.4308604277143143,0.5353475425079912,0.5397784491440081,0.3953604557346382,0.20554853408285623,0.4063448061765643,IT,Keep
0.3582150101419881,0.2582608695652171,0.18193224592220683,0.2547107887854557,0.8001111720369666,0.28022571907640426,0.3652360737465152,0.5264853977844914,0.607619618300987,0.16537308143932727,0.19526763027671623,IT,Sell
0.3273833671399595,0.2063043478260873,0.12672521957339913,0.6855347241844473,0.610094662758756,0.23642032681497238,0.49037820822075556,0.4351460221550856,0.5880300253481341,0.07326459451518175,0.262172872674855,IT,Sell
0.26044624746450395,0.20869565217391362,0.06022584692597113,0.37638742789881563,0.5723812453614214,0.40074574555578757,0.03913901147446891,0.4892245720040282,0.6530393353101225,0.40539061631953044,0.020925047034912936,IT,Keep
0.24421906693712003,0.1545652173913048,0.17691342534504348,0.6645651115267828,0.1743188842625626,0.40464435373821017,0.0,0.5915407854984893,0.6678229697799947,0.4341981407087576,0.0,IT,Sell
0.1858012170385397,0.1454347826086959,0.15307402760351305,0.9843018865650136,0.0,0.7795987924812257,0.18735045692590185,0.5483383685800605,0.24941873209109744,0.6923460062704854,0.38783984558464435,IT,Keep
0.21501014198782986,0.09043478260869531,0.06900878293601148,0.18022252499577066,0.4263594544125371,0.49995989189856294,0.08285307880459009,0.7504531722054382,0.5450569564918792,0.3732157088282546,0.04429607457266316,IT,Buy
0.14320486815415823,0.08086956521739097,0.11919698870765227,0.4200284445000104,0.8603224107613384,0.7778725370746477,0.04154240770472545,0.7496475327291037,0.3188454401320153,0.6899363580838453,0.23018165241155053,IT,Keep
0.10547667342799194,0.04304347826086996,0.24642409033877027,0.5764632239613504,0.16925884891165854,0.49914851946966066,0.2799154583152665,0.67190332326284,0.454002564631403,0.30087062595891934,0.20245896518525208,IT,Keep
0.10750507099391537,0.08108695652173914,0.20326223337515742,0.19441750071638483,0.35177350870207635,0.45477200319909017,0.11615699142318758,0.5885196374622357,0.5694569825386826,0.34870299801152194,0.06210147925043266,IT,Keep
0.09655172413793078,0.11282608695652119,0.09912170639899526,0.36754885989699193,0.05543424207758241,0.41873723873609203,0.8328182822125731,0.6433031218529708,0.26753686475931815,0.18862599746031972,0.7121286641729134,IT,Buy
0.16186612576064974,0.17456521739130348,0.19071518193224368,0.40912096153391586,0.07574231376808443,0.5526390351099443,0.1993681492354455,0.43695871097683786,0.4442707597737723,0.3755370533739437,0.17056808038280769,IT,Buy
0.21460446247464482,0.22021739130434792,0.09033877038895846,0.8129645235702615,0.020783132749007283,0.43848022903724304,0.28010603317894406,0.4351460221550856,0.5074954475791462,0.22803142651321062,0.14975421448381926,IT,Buy
0.2413793103448283,0.23152173913043406,0.06649937264742448,0.15923655980507803,0.803063747157421,0.2836068700198694,0.7632316169085938,0.486404833836858,0.4192888376238324,0.0,0.5007087791687715,IT,Buy
0.2697768762677484,0.2319565217391295,0.04265997490589399,0.9518033564182072,0.02829517120307601,0.2683684735311197,0.3286153647663776,0.37774420946626386,0.6351459050552863,0.19232705591257848,0.17568895342737628,IT,Keep
0.26774847870182494,0.23739130434782485,0.04265997490589754,0.8226283755697896,0.9792609369829323,0.3149852125581204,0.24349502533756734,0.3049345417925478,0.633614589905581,0.2549782618835259,0.13018072419329146,IT,Keep
0.27221095334685597,0.2543478260869563,0.08782936010037856,0.9015717987622959,0.07902432475720184,0.4854239866529645,0.26988773313323583,0.42658610271903324,0.47079379842586766,0.28171280291129075,0.17782088800434176,IT,Keep
0.28397565922920887,0.2878260869565219,0.11417816813049245,0.43596903611910165,0.3252081016521535,0.6956112899329742,0.1562964201204869,0.4660624370594159,0.3380573750961591,0.5751093954858721,0.2694770889624677,IT,Buy
0.3026369168357004,0.31521739130434767,0.1003764115432852,0.7172190191569107,0.84352008731034,0.49859020942392174,0.19388827803932357,0.35387713997985903,0.4945580964336891,0.3000912912300191,0.10990676201886918,IT,Buy
0.33671399594320484,0.3486956521739124,0.19792973651192158,0.061059924312541175,0.9301920488456149,0.23432489089683506,0.03102557722193755,0.1998992950654582,0.8037989715398615,0.41136235496773055,0.016587329066240192,IT,Keep
0.36713995943204925,0.41326086956521735,0.15056461731493315,0.863207424616067,0.09853169963675468,0.36639866369756213,0.1891714710868178,0.3640483383685801,0.6135049533455854,0.29496208053249773,0.10113750401533472,IT,Buy
0.4186612576064901,0.40608695652173754,0.19196988707653717,0.7210115018075923,0.1707818954570529,0.2739390414151782,0.19407332391037474,0.3942598187311178,0.6928816067176813,0.29135416467773445,0.1037582012947757,IT,Keep
0.45030425963488785,0.36239130434782485,0.20075282308657394,0.7007158801689674,0.8466659925465839,0.7147611663363688,0.2713392338264707,0.5624370594159114,0.2675695176928259,0.6018403559068994,0.41190537644143743,IT,Sell
0.4194726166328602,0.3147826086956522,0.0828105395232116,0.5144635284945764,0.6317518733032654,0.40536990778609316,0.21765838083589478,0.6012084592145015,0.5658197220814309,0.27399483240150446,0.11636757508566808,IT,Sell
0.35212981744421956,0.3397826086956517,0.11919698870765227,0.793318847103744,0.7063276986299053,0.338865960922076,0.10322913767253461,0.522860020140987,0.6778444891366711,0.3582182991397065,0.05518980883255936,IT,Keep
0.34847870182555774,0.3752173913043473,0.09912170639899526,0.9828960783976918,0.5113486627298841,0.22215258630671053,0.06363604427097103,0.35025176233635447,0.7993628953032368,0.3873600425382844,0.03402199415165322,IT,Buy
0.39026369168357,0.40913043478260835,0.27101631116687536,0.08308525821271637,0.5989421847293358,0.34919347267484835,0.2791673055998954,0.4765357502517623,0.5867897866250429,0.22872235875404345,0.1492523387847517,IT,Keep
0.3995943204868153,0.37804347826086904,0.2898368883312425,0.27058079402569124,0.9861041815352939,0.6053604800074442,0.15203309861980946,0.46847935548841896,0.4197514041844572,0.44912994907767856,0.1734102158868523,IT,Keep
0.45638945233265726,0.33434782608695635,0.11041405269761906,0.3161894674359794,0.008454313639416455,0.6747419683217647,0.06672587759685361,0.4831822759315207,0.3982015172884479,0.5459782931094599,0.15254208505122085,IT,Sell
0.37119675456389434,0.2854347826086956,0.15558343789209653,0.1400156416215015,0.3482465216762628,0.23351607520420414,0.07499786338645514,0.5624370594159114,0.78403563036886,0.3789973904835937,0.04009640917740734,IT,Sell
0.3407707910750508,0.296086956521739,0.05520702634880774,0.5103706498239435,0.3372195067806506,0.25843423375237984,0.10874403639493918,0.42346424974823765,0.7463127318048812,0.3541591631056329,0.05813826130521249,IT,Keep
0.3269776876267745,0.30967391304347824,0.0690087829360079,0.19817674837364183,0.6251904163261827,0.0,0.05411448759357057,0.4994964753272911,1.0,0.394368201658273,0.028931446030626667,IT,Keep
0.35638945233265673,0.29304347826086996,0.07277289836888132,0.145235820444881,0.34397299883628385,0.3376120341230576,0.19602719920393824,0.4146022155085599,0.6357363405677159,0.28991605228485207,0.10480280949712745,IT,Sell
0.33671399594320484,0.2510869565217382,0.18067754077791692,0.5918171009947284,0.7366395586115345,0.46881537472559887,0.4579915460957041,0.36032225579053373,0.3978633325690093,0.25852914685385975,0.3621142701342259,IT,Sell
0.31724137931034413,0.24108695652174017,0.12170639899623575,0.8673009547424139,0.7852490520836249,0.4872126500911401,0.35203464203379825,0.31097683786505537,0.43095865430209823,0.284209565321931,0.26747153624504555,IT,Sell
0.25801217038539637,0.2656521739130442,0.10414052697616219,0.7333021087934755,0.208698485953296,0.5334522737792912,0.35145456449184226,0.23716012084592147,0.39039041583903566,0.34875460596104735,0.3137351408001593,IT,Buy
0.29046653144016243,0.28173913043478205,0.005018820577163366,0.9657971075086923,0.49275353783160636,0.9507799490546353,0.21289017160461504,0.25619335347432026,0.08633951012348318,0.931294635744581,0.5887148040410813,IT,Buy
0.30831643002028386,0.3069565217391306,0.04893350062735445,0.47164104572567156,0.21309309305242496,0.5942476896301697,0.2571505019572134,0.24018126888217523,0.38061344888718995,0.4336178092870824,0.2745412751426579,IT,Buy
0.31845841784989837,0.31456521739130405,0.09723964868256033,0.6436175644060914,0.6132184009215897,0.48205501561348474,0.2743837775301973,0.22114803625377644,0.47167545478683737,0.2770101181722937,0.17921245445452577,IT,Keep
0.35780933062880305,0.3397826086956517,0.09284818067754194,0.5265974802291989,0.38682388391755085,0.7472891829818474,0.11406654343824585,0.14954682779456194,0.3120822197434161,0.6472456163487197,0.27671993234854464,IT,Buy
0.37119675456389434,0.49369565217391376,0.3701380175658706,0.2722198346315693,1.0,0.7472891829818474,0.11406654343824585,0.14954682779456194,0.3120822197434161,0.6472456163487197,0.27671993234854464,IT,Buy
0.48640973630831663,0.613695652173913,0.3041028858218315,0.8857103125017408,0.6286045825548652,0.7209081622460468,0.3233171055779936,0.0,0.2379347103123548,0.6104208344911208,0.4737162934711353,IT,Buy
0.5801217038539557,0.6915217391304349,0.15922208281054023,0.655082585263727,0.11018601165876801,0.5643860269940671,0.16020605467178295,0.33595166163141993,0.45213352929888284,0.3919344633888173,0.1406039623820325,IT,Buy
0.6933062880324545,0.7176086956521734,0.21003764115432966,0.9145731727110381,0.9845536007885266,0.4999753324798738,0.20080175045782528,0.30906344410876135,0.49011519903838385,0.3020247590397822,0.11870353865196787,IT,Keep
0.7022312373225148,0.7523913043478263,0.11794228356336234,0.0,0.5519085828902998,0.7173016868058696,0.5547283580525462,0.3622356495468278,0.13335282310659613,0.6053866217254609,0.7175002270499388,IT,Buy
0.7525354969574041,0.7384782608695657,0.16311166875784336,0.3372653697861725,0.586408915350692,0.657177719841871,0.40516850803236165,0.4476334340382679,0.25610300676407194,0.5214606815567351,0.4966190085083243,IT,Keep
0.7123732251521302,0.7800000000000002,0.13927227101630932,0.05537772455311227,0.8089243010749306,0.5343383999962027,0.29748063548636033,0.41137965760322254,0.4147431932856729,0.3499915332567294,0.25692101562623,IT,Buy
0.789046653144017,0.7399999999999993,0.14805520702634967,0.8717986680361746,0.22158451926678824,0.40331008821050884,0.29897349645135524,0.4765357502517623,0.5297708818430107,0.21414438924650225,0.15984140221624915,IT,Sell
0.7574036511156192,0.7789130434782603,0.17691342534504348,0.26732734565565053,0.9976644926276427,0.5056098206342213,0.525558250163078,0.40312185297079556,0.3339013580738892,0.3098898374702579,0.4716682761016213,IT,Keep
0.8012170385395532,0.9465217391304339,0.1675407779171917,0.40937590156141435,0.18380048218247103,0.481448647032119,0.13630798093854157,0.698992950654582,0.5365122175779802,0.3338712456854689,0.07287488377762352,IT,Buy
0.9192697768762672,1.0,0.30740276035131603,1.0000000000000002,0.8240209142130103,0.39792364400581304,0.1740625562674762,0.6614300100704935,0.5926985513498626,0.3060827102090766,0.0930597641509171,IT,Buy
1.0,0.7328260869565222,0.4479297365119189,0.5228110464814801,0.9907339201722462,0.552192001792578,0.17195513016319447,0.7347432024169185,0.45743168470200324,0.37491304778447243,0.14080295313626134,IT,Sell
0.7752535496957407,0.6736956521739135,0.2936010037641123,0.7893241139941077,0.4480358593842543,0.46600885072494946,0.45323194135809447,0.6262839879154078,0.402558551528164,0.25461157159636505,0.3541793505056581,IT,Buy
0.6555780933062874,0.7815217391304348,0.4040150564617314,0.3639242098765362,0.9504697621301009,0.20921022610855478,0.3325874294531171,0.4408862034239678,0.6855441124942856,0.18940349441322235,0.17781255433768434,IT,Keep
0.7087221095334684,0.8478260869565215,0.4228356336260985,0.21778424640575253,0.6736505430118621,0.36361796888283593,0.44157254938202856,0.44874118831822757,0.4984188854132823,0.11168602198235145,0.23789488105113432,IT,Buy
0.8681541582150105,0.8317391304347828,0.132998745294856,0.9929113016577572,0.7118587053136664,0.327571932977173,0.40622325442422674,0.5071500503524673,0.5467163812966,0.13520524644233745,0.2171807714419972,IT,Sell
0.8340770791075052,0.8769565217391309,0.13728983688833138,0.9834680567620798,0.7897549397889928,0.2872983550775515,0.24415077969601234,0.44793554884189324,0.6577619664561265,0.25449560702051044,0.13053131278193691,IT,Buy
0.8425963488843813,0.8941304347826087,0.23212045169385126,0.8665420532404918,0.04348704664518954,0.4757877319708871,0.4807261152594238,0.3355488418932528,0.3811180377023691,0.2682617321530538,0.3934931186385633,IT,Buy
0.8965517241379306,0.7980434782608699,0.3870765370138028,0.29876469019820395,0.7111007752902273,0.32269620383080133,0.42454217470908145,0.38992950654582076,0.5424915453748138,0.1217219541253225,0.22697468943196625,IT,Keep
0.8462474645030431,0.7463043478260865,0.213174404015058,0.6035797211767998,0.5329922799810272,0.4801852554637701,0.2388583690752863,0.3837865055387714,0.48987081738882177,0.2744001543528942,0.13933046018526318,IT,Keep
0.7464503042596347,0.7058695652173919,0.21329987452948418,0.45229549209393016,0.12798992925629082,0.43993304690380264,0.22275211156226832,0.40342396777442097,0.5329217745124075,0.2702456887288702,0.11909085681959936,IT,Keep
0.723732251521298,0.6002173913043478,0.326687578419072,0.3952967998604334,0.6174507986890938,0.447694306835447,0.39727007470767534,0.3539778449144008,0.44479494347614024,0.2290466364747643,0.2757714013940394,IT,Sell
0.6632860040567952,0.3760869565217382,0.9999999999999999,0.27253264294505675,0.750542783900538,0.4137101962721227,0.4068407081083046,0.2926485397784491,0.47035237548215036,0.18160884130178867,0.251547376264548,IT,Sell
0.5087221095334682,0.27195652173913043,0.734002509410288,0.9603069300935719,0.36069230046445544,0.45483357730978324,0.531248219986622,0.3241691842900302,0.37609664202805426,0.23901221288186125,0.4262686894479447,IT,Sell
0.20040567951318433,0.3239130434782602,0.19196988707653717,0.9091971824782684,0.844750081913152,0.5263472192194406,1.0,0.3915407854984894,0.09464108653929637,0.338836790919957,1.0,IT,Buy
0.35780933062880305,0.15108695652173854,0.6436637390213295,0.17393375940810504,0.3154476956930957,0.45359184998160973,0.442845324138415,0.3550855991943605,0.41836212038743437,0.23727890853232347,0.3304832708561579,IT,Sell
0.2892494929006082,0.10847826086956491,0.7044542032622325,0.9765398886395092,0.4420497701835743,0.5010277504451143,0.3673553496611623,0.3355488418932528,0.4116225156582902,0.30349380992985675,0.2978610601463284,IT,Keep
0.13184584178498948,0.19956521739130473,0.19698870765370052,0.7106034405439968,0.7925155505808751,0.5087290346921126,0.33588261884933784,0.3202416918429003,0.41947751520146603,0.31424389103017636,0.2720168578988573,IT,Buy
0.22515212981744437,0.18543478260869506,0.12659974905897298,0.7400491967579502,0.38870451753690316,0.5160261733818846,0.15257105163122092,0.4148036253776435,0.49840005625032413,0.3244298327769577,0.08340646511238531,IT,Buy
0.22515212981744437,0.25717391304347803,0.5608531994981178,0.36533460463059786,0.10179292251716243,0.7391832430416497,0.16607555162277154,0.4619335347432024,0.295020963852755,0.6359306838054353,0.32411262641591554,IT,Keep
0.19634888438133924,0.3997826086956522,0.32998745294856013,0.06766963283506755,0.2141682049613579,0.6644039757206156,0.5593622313526081,0.4649546827794562,0.1779135847420159,0.5315476792907099,0.6688203657321491,IT,Buy
0.41176470588235325,0.4080434782608693,0.1970514429109172,0.1663916541753874,0.9508905902117194,0.6795923635101028,0.8065842371028247,0.4406847935548842,0.04936927033805949,0.5527488705834129,0.9485669564005907,IT,Keep
0.42028397565922937,0.3876086956521734,0.1957340025094106,0.3011837281494625,0.8333991883075432,0.7002334507531082,0.28788205115402504,0.31913393756294056,0.2726963426078255,0.5815613848010994,0.4148639582423358,IT,Keep
0.42352941176470527,0.3536956521739123,0.2961104140526958,0.5300613054389353,0.17633723044069038,0.6242001383001449,0.21075744420523862,0.39144008056394763,0.37576476332127884,0.4754278817410238,0.2553044260524781,IT,Keep
0.4089249492900615,0.3165217391304349,0.2158092848180676,0.8431316217721273,0.11758491660282461,0.6644941999061021,0.4080062865139174,0.38821752265861026,0.24831962486099313,0.5316736215725528,0.507071771711802,IT,Sell
0.37119675456389434,0.363043478260872,0.15746549560853143,0.03407614747729901,0.5050570113486363,0.9999999999999999,0.3049436363003056,0.43564954682779455,0.0,0.9999999999999998,0.7370504465318091,IT,Keep
0.36308316430020326,0.4623913043478254,0.3563362609786705,0.0951117602875737,0.9836533107779365,0.9657335513051012,0.2964500225314843,0.3739174219536757,0.03421922221681761,0.9521680942196513,0.6932246268389487,IT,Buy
0.42434077079107535,0.47586956521739054,0.3412797992471768,0.36443762376690836,0.5111347419713013,0.864094127703087,0.29334810684851703,0.41278952668680763,0.12543070110721555,0.8102914913482178,0.5868523212062574,IT,Buy
0.5318458417849907,0.43934782608695766,0.22708908406524458,0.8032669436804728,0.016252485806072914,0.8273157089156745,0.37537329388701174,0.32275931520644513,0.11971430679988693,0.7589531726956749,0.6372683937028969,IT,Sell
